IDENTIFICADOR;CARGO;PERCENT_PRI;DISTANCE_KM
52;20;0,85106;194,07
52;21;0,85106;194,07
52;22;0,85106;194,07
52;23;0,85106;194,07
52;24;0,85106;194,07
52;25;0,85106;194,07
52;26;0,85106;194,07
52;27;0,85106;194,07
52;28;0,85106;194,07
52;29;0,85106;194,07
52;30;0,85106;194,07
52;55;0,76596;162,45
52;56;0,76596;162,45
52;57;0,76596;162,45
52;58;0,76596;162,45
52;59;0,76596;162,45
52;60;0,76596;162,45
52;61;0,76596;162,45
52;62;0,76596;162,45
52;63;0,76596;162,45
52;64;0,76596;162,45
52;65;0,76596;162,45
52;66;0,76596;162,45
52;67;0,76596;162,45
52;68;0,76596;162,45
52;69;0,76596;162,45
52;70;0,76596;162,45
52;71;0,76596;162,45
52;72;0,76596;162,45
52;73;0,76596;162,45
52;74;0,76596;162,45
52;75;0,76596;162,45
52;76;0,76596;162,45
52;77;0,76596;162,45
52;78;0,76596;162,45
52;79;0,76596;162,45
52;80;0,76596;162,45
52;81;0,76596;162,45
52;82;0,76596;162,45
52;83;0,76596;162,45
52;84;0,76596;162,45
52;85;0,76596;162,45
52;86;0,76596;162,45
52;87;0,76596;162,45
52;88;0,76596;162,45
52;89;0,76596;162,45
52;90;0,76596;162,45
52;91;0,76596;162,45
52;92;1,0;3415,31
52;93;1,0;3415,31
52;103;0,91489;959,76
52;104;0,91489;959,76
52;107;0,95745;3224,29
52;108;0,95745;3224,29
52;109;0,95745;3224,29
52;110;0,95745;3224,29
52;111;0,95745;3224,29
52;112;0,95745;3224,29
52;113;0,95745;3224,29
52;114;0,95745;3224,29
52;115;0,95745;3224,29
52;116;0,95745;3224,29
52;117;0,95745;3224,29
52;118;0,95745;3224,29
52;119;0,95745;3224,29
52;120;0,95745;3224,29
52;121;0,95745;3224,29
52;122;0,95745;3224,29
52;123;0,95745;3224,29
52;124;0,95745;3224,29
52;125;0,95745;3224,29
52;126;0,95745;3224,29
52;127;0,95745;3224,29
52;128;0,95745;3224,29
52;129;0,95745;3224,29
52;130;0,95745;3224,29
52;131;0,95745;3224,29
52;132;0,95745;3224,29
52;133;0,95745;3224,29
52;134;0,95745;3224,29
52;135;0,95745;3224,29
53;1;0,8125;495,91
53;2;0,8125;495,91
53;3;0,8125;495,91
53;4;0,8125;495,91
53;5;0,8125;495,91
53;6;0,8125;495,91
53;7;0,8125;495,91
53;8;0,8125;495,91
53;9;0,8125;495,91
53;10;0,8125;495,91
53;11;0,8125;495,91
53;12;0,8125;495,91
53;13;0,8125;495,91
53;14;0,8125;495,91
53;15;0,8125;495,91
53;16;0,8125;495,91
53;17;0,8125;495,91
53;18;0,8125;495,91
53;19;0,8125;495,91
53;20;0,8125;495,91
53;21;0,8125;495,91
53;22;0,8125;495,91
53;23;0,8125;495,91
53;24;0,8125;495,91
53;25;0,8125;495,91
53;26;0,8125;495,91
53;27;0,8125;495,91
53;28;0,8125;495,91
53;29;0,8125;495,91
53;30;0,8125;495,91
53;55;0,85417;643,05
53;56;0,85417;643,05
53;57;0,85417;643,05
53;58;0,85417;643,05
53;59;0,85417;643,05
53;60;0,85417;643,05
53;61;0,85417;643,05
53;62;0,85417;643,05
53;63;0,85417;643,05
53;64;0,85417;643,05
53;65;0,85417;643,05
53;66;0,85417;643,05
53;67;0,85417;643,05
53;68;0,85417;643,05
53;69;0,85417;643,05
53;70;0,85417;643,05
53;71;0,85417;643,05
53;72;0,85417;643,05
53;73;0,85417;643,05
53;74;0,85417;643,05
53;75;0,85417;643,05
53;76;0,85417;643,05
53;77;0,85417;643,05
53;78;0,85417;643,05
53;79;0,85417;643,05
53;80;0,85417;643,05
53;81;0,85417;643,05
53;82;0,85417;643,05
53;83;0,85417;643,05
53;84;0,85417;643,05
53;85;0,85417;643,05
53;86;0,85417;643,05
53;87;0,85417;643,05
53;88;0,85417;643,05
53;89;0,85417;643,05
53;90;0,85417;643,05
53;91;0,85417;643,05
53;92;0,875;2941,57
53;93;0,875;2941,57
53;103;0,375;651,41
53;104;0,375;651,41
53;107;0,91667;2770,3
53;108;0,91667;2770,3
53;109;0,91667;2770,3
53;110;0,91667;2770,3
53;111;0,91667;2770,3
53;112;0,91667;2770,3
53;113;0,91667;2770,3
53;114;0,91667;2770,3
53;115;0,91667;2770,3
53;116;0,91667;2770,3
53;117;0,91667;2770,3
53;118;0,91667;2770,3
53;119;0,91667;2770,3
53;120;0,91667;2770,3
53;121;0,91667;2770,3
53;122;0,91667;2770,3
53;123;0,91667;2770,3
53;124;0,91667;2770,3
53;125;0,91667;2770,3
53;126;0,91667;2770,3
53;127;0,91667;2770,3
53;128;0,91667;2770,3
53;129;0,91667;2770,3
53;130;0,91667;2770,3
53;131;0,91667;2770,3
53;132;0,91667;2770,3
53;133;0,91667;2770,3
53;134;0,91667;2770,3
53;135;0,91667;2770,3
54;1;0,81579;3053,5
54;2;0,81579;3053,5
54;3;0,81579;3053,5
54;4;0,81579;3053,5
54;5;0,81579;3053,5
54;6;0,81579;3053,5
54;7;0,81579;3053,5
54;8;0,81579;3053,5
54;9;0,81579;3053,5
54;10;0,81579;3053,5
54;11;0,81579;3053,5
54;12;0,81579;3053,5
54;13;0,81579;3053,5
54;14;0,81579;3053,5
54;15;0,81579;3053,5
54;16;0,81579;3053,5
54;17;0,81579;3053,5
54;18;0,81579;3053,5
54;19;0,81579;3053,5
54;20;0,81579;3053,5
54;21;0,81579;3053,5
54;22;0,81579;3053,5
54;23;0,81579;3053,5
54;24;0,81579;3053,5
54;25;0,81579;3053,5
54;26;0,81579;3053,5
54;27;0,81579;3053,5
54;28;0,81579;3053,5
54;29;0,81579;3053,5
54;30;0,81579;3053,5
54;55;0,78947;3248,1
54;56;0,78947;3248,1
54;57;0,78947;3248,1
54;58;0,78947;3248,1
54;59;0,78947;3248,1
54;60;0,78947;3248,1
54;61;0,78947;3248,1
54;62;0,78947;3248,1
54;63;0,78947;3248,1
54;64;0,78947;3248,1
54;65;0,78947;3248,1
54;66;0,78947;3248,1
54;67;0,78947;3248,1
54;68;0,78947;3248,1
54;69;0,78947;3248,1
54;70;0,78947;3248,1
54;71;0,78947;3248,1
54;72;0,78947;3248,1
54;73;0,78947;3248,1
54;74;0,78947;3248,1
54;75;0,78947;3248,1
54;76;0,78947;3248,1
54;77;0,78947;3248,1
54;78;0,78947;3248,1
54;79;0,78947;3248,1
54;80;0,78947;3248,1
54;81;0,78947;3248,1
54;82;0,78947;3248,1
54;83;0,78947;3248,1
54;84;0,78947;3248,1
54;85;0,78947;3248,1
54;86;0,78947;3248,1
54;87;0,78947;3248,1
54;88;0,78947;3248,1
54;89;0,78947;3248,1
54;90;0,78947;3248,1
54;91;0,78947;3248,1
54;103;0,42105;2491,65
54;104;0,42105;2491,65
55;1;0,65957;2590,21
55;2;0,65957;2590,21
55;3;0,65957;2590,21
55;4;0,65957;2590,21
55;5;0,65957;2590,21
55;6;0,65957;2590,21
55;7;0,65957;2590,21
55;8;0,65957;2590,21
55;9;0,65957;2590,21
55;10;0,65957;2590,21
55;11;0,65957;2590,21
55;12;0,65957;2590,21
55;13;0,65957;2590,21
55;14;0,65957;2590,21
55;15;0,65957;2590,21
55;16;0,65957;2590,21
55;17;0,65957;2590,21
55;18;0,65957;2590,21
55;19;0,65957;2590,21
55;20;0,65957;2590,21
55;21;0,65957;2590,21
55;22;0,65957;2590,21
55;23;0,65957;2590,21
55;24;0,65957;2590,21
55;25;0,65957;2590,21
55;26;0,65957;2590,21
55;27;0,65957;2590,21
55;28;0,65957;2590,21
55;29;0,65957;2590,21
55;30;0,65957;2590,21
55;55;0,68085;2585,84
55;56;0,68085;2585,84
55;57;0,68085;2585,84
55;58;0,68085;2585,84
55;59;0,68085;2585,84
55;60;0,68085;2585,84
55;61;0,68085;2585,84
55;62;0,68085;2585,84
55;63;0,68085;2585,84
55;64;0,68085;2585,84
55;65;0,68085;2585,84
55;66;0,68085;2585,84
55;67;0,68085;2585,84
55;68;0,68085;2585,84
55;69;0,68085;2585,84
55;70;0,68085;2585,84
55;71;0,68085;2585,84
55;72;0,68085;2585,84
55;73;0,68085;2585,84
55;74;0,68085;2585,84
55;75;0,68085;2585,84
55;76;0,68085;2585,84
55;77;0,68085;2585,84
55;78;0,68085;2585,84
55;79;0,68085;2585,84
55;80;0,68085;2585,84
55;81;0,68085;2585,84
55;82;0,68085;2585,84
55;83;0,68085;2585,84
55;84;0,68085;2585,84
55;85;0,68085;2585,84
55;86;0,68085;2585,84
55;87;0,68085;2585,84
55;88;0,68085;2585,84
55;89;0,68085;2585,84
55;90;0,68085;2585,84
55;91;0,68085;2585,84
55;92;0,21277;3073,41
55;93;0,21277;3073,41
55;103;0,82979;1532,79
55;104;0,82979;1532,79
55;107;0,06383;1695,06
55;108;0,06383;1695,06
55;109;0,06383;1695,06
55;110;0,06383;1695,06
55;111;0,06383;1695,06
55;112;0,06383;1695,06
55;113;0,06383;1695,06
55;114;0,06383;1695,06
55;115;0,06383;1695,06
55;116;0,06383;1695,06
55;117;0,06383;1695,06
55;118;0,06383;1695,06
55;119;0,06383;1695,06
55;120;0,06383;1695,06
55;121;0,06383;1695,06
55;122;0,06383;1695,06
55;123;0,06383;1695,06
55;124;0,06383;1695,06
55;125;0,06383;1695,06
55;126;0,06383;1695,06
55;127;0,06383;1695,06
55;128;0,06383;1695,06
55;129;0,06383;1695,06
55;130;0,06383;1695,06
55;131;0,06383;1695,06
55;132;0,06383;1695,06
55;133;0,06383;1695,06
55;134;0,06383;1695,06
55;135;0,06383;1695,06
56;1;0,74468;225,14
56;2;0,74468;225,14
56;3;0,74468;225,14
56;4;0,74468;225,14
56;5;0,74468;225,14
56;6;0,74468;225,14
56;7;0,74468;225,14
56;8;0,74468;225,14
56;9;0,74468;225,14
56;10;0,74468;225,14
56;11;0,74468;225,14
56;12;0,74468;225,14
56;13;0,74468;225,14
56;14;0,74468;225,14
56;15;0,74468;225,14
56;16;0,74468;225,14
56;17;0,74468;225,14
56;18;0,74468;225,14
56;19;0,74468;225,14
56;20;0,74468;225,14
56;21;0,74468;225,14
56;22;0,74468;225,14
56;23;0,74468;225,14
56;24;0,74468;225,14
56;25;0,74468;225,14
56;26;0,74468;225,14
56;27;0,74468;225,14
56;28;0,74468;225,14
56;29;0,74468;225,14
56;30;0,74468;225,14
56;55;0,7234;333,13
56;56;0,7234;333,13
56;57;0,7234;333,13
56;58;0,7234;333,13
56;59;0,7234;333,13
56;60;0,7234;333,13
56;61;0,7234;333,13
56;62;0,7234;333,13
56;63;0,7234;333,13
56;64;0,7234;333,13
56;65;0,7234;333,13
56;66;0,7234;333,13
56;67;0,7234;333,13
56;68;0,7234;333,13
56;69;0,7234;333,13
56;70;0,7234;333,13
56;71;0,7234;333,13
56;72;0,7234;333,13
56;73;0,7234;333,13
56;74;0,7234;333,13
56;75;0,7234;333,13
56;76;0,7234;333,13
56;77;0,7234;333,13
56;78;0,7234;333,13
56;79;0,7234;333,13
56;80;0,7234;333,13
56;81;0,7234;333,13
56;82;0,7234;333,13
56;83;0,7234;333,13
56;84;0,7234;333,13
56;85;0,7234;333,13
56;86;0,7234;333,13
56;87;0,7234;333,13
56;88;0,7234;333,13
56;89;0,7234;333,13
56;90;0,7234;333,13
56;91;0,7234;333,13
56;92;0,80851;3239,03
56;93;0,80851;3239,03
56;103;0,70213;845,37
56;104;0,70213;845,37
56;107;0,42553;3066,81
56;108;0,42553;3066,81
56;109;0,42553;3066,81
56;110;0,42553;3066,81
56;111;0,42553;3066,81
56;112;0,42553;3066,81
56;113;0,42553;3066,81
56;114;0,42553;3066,81
56;115;0,42553;3066,81
56;116;0,42553;3066,81
56;117;0,42553;3066,81
56;118;0,42553;3066,81
56;119;0,42553;3066,81
56;120;0,42553;3066,81
56;121;0,42553;3066,81
56;122;0,42553;3066,81
56;123;0,42553;3066,81
56;124;0,42553;3066,81
56;125;0,42553;3066,81
56;126;0,42553;3066,81
56;127;0,42553;3066,81
56;128;0,42553;3066,81
56;129;0,42553;3066,81
56;130;0,42553;3066,81
56;131;0,42553;3066,81
56;132;0,42553;3066,81
56;133;0,42553;3066,81
56;134;0,42553;3066,81
56;135;0,42553;3066,81
57;1;0,87234;1249,71
57;2;0,87234;1249,71
57;3;0,87234;1249,71
57;4;0,87234;1249,71
57;5;0,87234;1249,71
57;6;0,87234;1249,71
57;7;0,87234;1249,71
57;8;0,87234;1249,71
57;9;0,87234;1249,71
57;10;0,87234;1249,71
57;11;0,87234;1249,71
57;12;0,87234;1249,71
57;13;0,87234;1249,71
57;14;0,87234;1249,71
57;15;0,87234;1249,71
57;16;0,87234;1249,71
57;17;0,87234;1249,71
57;18;0,87234;1249,71
57;19;0,87234;1249,71
57;20;0,87234;1249,71
57;21;0,87234;1249,71
57;22;0,87234;1249,71
57;23;0,87234;1249,71
57;24;0,87234;1249,71
57;25;0,87234;1249,71
57;26;0,87234;1249,71
57;27;0,87234;1249,71
57;28;0,87234;1249,71
57;29;0,87234;1249,71
57;30;0,87234;1249,71
57;55;0,93617;1220,75
57;56;0,93617;1220,75
57;57;0,93617;1220,75
57;58;0,93617;1220,75
57;59;0,93617;1220,75
57;60;0,93617;1220,75
57;61;0,93617;1220,75
57;62;0,93617;1220,75
57;63;0,93617;1220,75
57;64;0,93617;1220,75
57;65;0,93617;1220,75
57;66;0,93617;1220,75
57;67;0,93617;1220,75
57;68;0,93617;1220,75
57;69;0,93617;1220,75
57;70;0,93617;1220,75
57;71;0,93617;1220,75
57;72;0,93617;1220,75
57;73;0,93617;1220,75
57;74;0,93617;1220,75
57;75;0,93617;1220,75
57;76;0,93617;1220,75
57;77;0,93617;1220,75
57;78;0,93617;1220,75
57;79;0,93617;1220,75
57;80;0,93617;1220,75
57;81;0,93617;1220,75
57;82;0,93617;1220,75
57;83;0,93617;1220,75
57;84;0,93617;1220,75
57;85;0,93617;1220,75
57;86;0,93617;1220,75
57;87;0,93617;1220,75
57;88;0,93617;1220,75
57;89;0,93617;1220,75
57;90;0,93617;1220,75
57;91;0,93617;1220,75
57;92;0,59574;3162,52
57;93;0,59574;3162,52
57;103;0,2766;362,66
57;104;0,2766;362,66
57;107;0,46809;2449,07
57;108;0,46809;2449,07
57;109;0,46809;2449,07
57;110;0,46809;2449,07
57;111;0,46809;2449,07
57;112;0,46809;2449,07
57;113;0,46809;2449,07
57;114;0,46809;2449,07
57;115;0,46809;2449,07
57;116;0,46809;2449,07
57;117;0,46809;2449,07
57;118;0,46809;2449,07
57;119;0,46809;2449,07
57;120;0,46809;2449,07
57;121;0,46809;2449,07
57;122;0,46809;2449,07
57;123;0,46809;2449,07
57;124;0,46809;2449,07
57;125;0,46809;2449,07
57;126;0,46809;2449,07
57;127;0,46809;2449,07
57;128;0,46809;2449,07
57;129;0,46809;2449,07
57;130;0,46809;2449,07
57;131;0,46809;2449,07
57;132;0,46809;2449,07
57;133;0,46809;2449,07
57;134;0,46809;2449,07
57;135;0,46809;2449,07
58;1;0,85106;3253,63
58;2;0,85106;3253,63
58;3;0,85106;3253,63
58;4;0,85106;3253,63
58;5;0,85106;3253,63
58;6;0,85106;3253,63
58;7;0,85106;3253,63
58;8;0,85106;3253,63
58;9;0,85106;3253,63
58;10;0,85106;3253,63
58;11;0,85106;3253,63
58;12;0,85106;3253,63
58;13;0,85106;3253,63
58;14;0,85106;3253,63
58;15;0,85106;3253,63
58;16;0,85106;3253,63
58;17;0,85106;3253,63
58;18;0,85106;3253,63
58;19;0,85106;3253,63
58;20;0,85106;3253,63
58;21;0,85106;3253,63
58;22;0,85106;3253,63
58;23;0,85106;3253,63
58;24;0,85106;3253,63
58;25;0,85106;3253,63
58;26;0,85106;3253,63
58;27;0,85106;3253,63
58;28;0,85106;3253,63
58;29;0,85106;3253,63
58;30;0,85106;3253,63
58;55;0,82979;3250,75
58;56;0,82979;3250,75
58;57;0,82979;3250,75
58;58;0,82979;3250,75
58;59;0,82979;3250,75
58;60;0,82979;3250,75
58;61;0,82979;3250,75
58;62;0,82979;3250,75
58;63;0,82979;3250,75
58;64;0,82979;3250,75
58;65;0,82979;3250,75
58;66;0,82979;3250,75
58;67;0,82979;3250,75
58;68;0,82979;3250,75
58;69;0,82979;3250,75
58;70;0,82979;3250,75
58;71;0,82979;3250,75
58;72;0,82979;3250,75
58;73;0,82979;3250,75
58;74;0,82979;3250,75
58;75;0,82979;3250,75
58;76;0,82979;3250,75
58;77;0,82979;3250,75
58;78;0,82979;3250,75
58;79;0,82979;3250,75
58;80;0,82979;3250,75
58;81;0,82979;3250,75
58;82;0,82979;3250,75
58;83;0,82979;3250,75
58;84;0,82979;3250,75
58;85;0,82979;3250,75
58;86;0,82979;3250,75
58;87;0,82979;3250,75
58;88;0,82979;3250,75
58;89;0,82979;3250,75
58;90;0,82979;3250,75
58;91;0,82979;3250,75
58;92;0,6383;3268,36
58;93;0,6383;3268,36
58;103;0,80851;2191,7
58;104;0,80851;2191,7
58;107;0,08511;1678,18
58;108;0,08511;1678,18
58;109;0,08511;1678,18
58;110;0,08511;1678,18
58;111;0,08511;1678,18
58;112;0,08511;1678,18
58;113;0,08511;1678,18
58;114;0,08511;1678,18
58;115;0,08511;1678,18
58;116;0,08511;1678,18
58;117;0,08511;1678,18
58;118;0,08511;1678,18
58;119;0,08511;1678,18
58;120;0,08511;1678,18
58;121;0,08511;1678,18
58;122;0,08511;1678,18
58;123;0,08511;1678,18
58;124;0,08511;1678,18
58;125;0,08511;1678,18
58;126;0,08511;1678,18
58;127;0,08511;1678,18
58;128;0,08511;1678,18
58;129;0,08511;1678,18
58;130;0,08511;1678,18
58;131;0,08511;1678,18
58;132;0,08511;1678,18
58;133;0,08511;1678,18
58;134;0,08511;1678,18
58;135;0,08511;1678,18
59;1;0,6875;1207,44
59;2;0,6875;1207,44
59;3;0,6875;1207,44
59;4;0,6875;1207,44
59;5;0,6875;1207,44
59;6;0,6875;1207,44
59;7;0,6875;1207,44
59;8;0,6875;1207,44
59;9;0,6875;1207,44
59;10;0,6875;1207,44
59;11;0,6875;1207,44
59;12;0,6875;1207,44
59;13;0,6875;1207,44
59;14;0,6875;1207,44
59;15;0,6875;1207,44
59;16;0,6875;1207,44
59;17;0,6875;1207,44
59;18;0,6875;1207,44
59;19;0,6875;1207,44
59;20;0,6875;1207,44
59;21;0,6875;1207,44
59;22;0,6875;1207,44
59;23;0,6875;1207,44
59;24;0,6875;1207,44
59;25;0,6875;1207,44
59;26;0,6875;1207,44
59;27;0,6875;1207,44
59;28;0,6875;1207,44
59;29;0,6875;1207,44
59;30;0,6875;1207,44
59;55;0,75;1219,83
59;56;0,75;1219,83
59;57;0,75;1219,83
59;58;0,75;1219,83
59;59;0,75;1219,83
59;60;0,75;1219,83
59;61;0,75;1219,83
59;62;0,75;1219,83
59;63;0,75;1219,83
59;64;0,75;1219,83
59;65;0,75;1219,83
59;66;0,75;1219,83
59;67;0,75;1219,83
59;68;0,75;1219,83
59;69;0,75;1219,83
59;70;0,75;1219,83
59;71;0,75;1219,83
59;72;0,75;1219,83
59;73;0,75;1219,83
59;74;0,75;1219,83
59;75;0,75;1219,83
59;76;0,75;1219,83
59;77;0,75;1219,83
59;78;0,75;1219,83
59;79;0,75;1219,83
59;80;0,75;1219,83
59;81;0,75;1219,83
59;82;0,75;1219,83
59;83;0,75;1219,83
59;84;0,75;1219,83
59;85;0,75;1219,83
59;86;0,75;1219,83
59;87;0,75;1219,83
59;88;0,75;1219,83
59;89;0,75;1219,83
59;90;0,75;1219,83
59;91;0,75;1219,83
59;92;0,58333;2958,52
59;93;0,58333;2958,52
59;103;0,35417;181,13
59;104;0,35417;181,13
59;107;0,60417;2310,78
59;108;0,60417;2310,78
59;109;0,60417;2310,78
59;110;0,60417;2310,78
59;111;0,60417;2310,78
59;112;0,60417;2310,78
59;113;0,60417;2310,78
59;114;0,60417;2310,78
59;115;0,60417;2310,78
59;116;0,60417;2310,78
59;117;0,60417;2310,78
59;118;0,60417;2310,78
59;119;0,60417;2310,78
59;120;0,60417;2310,78
59;121;0,60417;2310,78
59;122;0,60417;2310,78
59;123;0,60417;2310,78
59;124;0,60417;2310,78
59;125;0,60417;2310,78
59;126;0,60417;2310,78
59;127;0,60417;2310,78
59;128;0,60417;2310,78
59;129;0,60417;2310,78
59;130;0,60417;2310,78
59;131;0,60417;2310,78
59;132;0,60417;2310,78
59;133;0,60417;2310,78
59;134;0,60417;2310,78
59;135;0,60417;2310,78
60;1;0,34211;3053,5
60;2;0,34211;3053,5
60;3;0,34211;3053,5
60;4;0,34211;3053,5
60;5;0,34211;3053,5
60;6;0,34211;3053,5
60;7;0,34211;3053,5
60;8;0,34211;3053,5
60;9;0,34211;3053,5
60;10;0,34211;3053,5
60;11;0,34211;3053,5
60;12;0,34211;3053,5
60;13;0,34211;3053,5
60;14;0,34211;3053,5
60;15;0,34211;3053,5
60;16;0,34211;3053,5
60;17;0,34211;3053,5
60;18;0,34211;3053,5
60;19;0,34211;3053,5
60;20;0,34211;3053,5
60;21;0,34211;3053,5
60;22;0,34211;3053,5
60;23;0,34211;3053,5
60;24;0,34211;3053,5
60;25;0,34211;3053,5
60;26;0,34211;3053,5
60;27;0,34211;3053,5
60;28;0,34211;3053,5
60;29;0,34211;3053,5
60;30;0,34211;3053,5
60;55;0,36842;3248,1
60;56;0,36842;3248,1
60;57;0,36842;3248,1
60;58;0,36842;3248,1
60;59;0,36842;3248,1
60;60;0,36842;3248,1
60;61;0,36842;3248,1
60;62;0,36842;3248,1
60;63;0,36842;3248,1
60;64;0,36842;3248,1
60;65;0,36842;3248,1
60;66;0,36842;3248,1
60;67;0,36842;3248,1
60;68;0,36842;3248,1
60;69;0,36842;3248,1
60;70;0,36842;3248,1
60;71;0,36842;3248,1
60;72;0,36842;3248,1
60;73;0,36842;3248,1
60;74;0,36842;3248,1
60;75;0,36842;3248,1
60;76;0,36842;3248,1
60;77;0,36842;3248,1
60;78;0,36842;3248,1
60;79;0,36842;3248,1
60;80;0,36842;3248,1
60;81;0,36842;3248,1
60;82;0,36842;3248,1
60;83;0,36842;3248,1
60;84;0,36842;3248,1
60;85;0,36842;3248,1
60;86;0,36842;3248,1
60;87;0,36842;3248,1
60;88;0,36842;3248,1
60;89;0,36842;3248,1
60;90;0,36842;3248,1
60;91;0,36842;3248,1
60;103;0,92105;2491,65
60;104;0,92105;2491,65
61;1;0,79167;780,76
61;2;0,79167;780,76
61;3;0,79167;780,76
61;4;0,79167;780,76
61;5;0,79167;780,76
61;6;0,79167;780,76
61;7;0,79167;780,76
61;8;0,79167;780,76
61;9;0,79167;780,76
61;10;0,79167;780,76
61;11;0,79167;780,76
61;12;0,79167;780,76
61;13;0,79167;780,76
61;14;0,79167;780,76
61;15;0,79167;780,76
61;16;0,79167;780,76
61;17;0,79167;780,76
61;18;0,79167;780,76
61;19;0,79167;780,76
61;20;0,79167;780,76
61;21;0,79167;780,76
61;22;0,79167;780,76
61;23;0,79167;780,76
61;24;0,79167;780,76
61;25;0,79167;780,76
61;26;0,79167;780,76
61;27;0,79167;780,76
61;28;0,79167;780,76
61;29;0,79167;780,76
61;30;0,79167;780,76
61;55;0,8125;742,76
61;56;0,8125;742,76
61;57;0,8125;742,76
61;58;0,8125;742,76
61;59;0,8125;742,76
61;60;0,8125;742,76
61;61;0,8125;742,76
61;62;0,8125;742,76
61;63;0,8125;742,76
61;64;0,8125;742,76
61;65;0,8125;742,76
61;66;0,8125;742,76
61;67;0,8125;742,76
61;68;0,8125;742,76
61;69;0,8125;742,76
61;70;0,8125;742,76
61;71;0,8125;742,76
61;72;0,8125;742,76
61;73;0,8125;742,76
61;74;0,8125;742,76
61;75;0,8125;742,76
61;76;0,8125;742,76
61;77;0,8125;742,76
61;78;0,8125;742,76
61;79;0,8125;742,76
61;80;0,8125;742,76
61;81;0,8125;742,76
61;82;0,8125;742,76
61;83;0,8125;742,76
61;84;0,8125;742,76
61;85;0,8125;742,76
61;86;0,8125;742,76
61;87;0,8125;742,76
61;88;0,8125;742,76
61;89;0,8125;742,76
61;90;0,8125;742,76
61;91;0,8125;742,76
61;92;0,33333;3259,25
61;93;0,33333;3259,25
61;103;0,60417;444,05
61;104;0,60417;444,05
61;107;0,875;2780,77
61;108;0,875;2780,77
61;109;0,875;2780,77
61;110;0,875;2780,77
61;111;0,875;2780,77
61;112;0,875;2780,77
61;113;0,875;2780,77
61;114;0,875;2780,77
61;115;0,875;2780,77
61;116;0,875;2780,77
61;117;0,875;2780,77
61;118;0,875;2780,77
61;119;0,875;2780,77
61;120;0,875;2780,77
61;121;0,875;2780,77
61;122;0,875;2780,77
61;123;0,875;2780,77
61;124;0,875;2780,77
61;125;0,875;2780,77
61;126;0,875;2780,77
61;127;0,875;2780,77
61;128;0,875;2780,77
61;129;0,875;2780,77
61;130;0,875;2780,77
61;131;0,875;2780,77
61;132;0,875;2780,77
61;133;0,875;2780,77
61;134;0,875;2780,77
61;135;0,875;2780,77
62;1;0,87234;1758,24
62;2;0,87234;1758,24
62;3;0,87234;1758,24
62;4;0,87234;1758,24
62;5;0,87234;1758,24
62;6;0,87234;1758,24
62;7;0,87234;1758,24
62;8;0,87234;1758,24
62;9;0,87234;1758,24
62;10;0,87234;1758,24
62;11;0,87234;1758,24
62;12;0,87234;1758,24
62;13;0,87234;1758,24
62;14;0,87234;1758,24
62;15;0,87234;1758,24
62;16;0,87234;1758,24
62;17;0,87234;1758,24
62;18;0,87234;1758,24
62;19;0,87234;1758,24
62;20;0,87234;1758,24
62;21;0,87234;1758,24
62;22;0,87234;1758,24
62;23;0,87234;1758,24
62;24;0,87234;1758,24
62;25;0,87234;1758,24
62;26;0,87234;1758,24
62;27;0,87234;1758,24
62;28;0,87234;1758,24
62;29;0,87234;1758,24
62;30;0,87234;1758,24
62;55;0,89362;1830,77
62;56;0,89362;1830,77
62;57;0,89362;1830,77
62;58;0,89362;1830,77
62;59;0,89362;1830,77
62;60;0,89362;1830,77
62;61;0,89362;1830,77
62;62;0,89362;1830,77
62;63;0,89362;1830,77
62;64;0,89362;1830,77
62;65;0,89362;1830,77
62;66;0,89362;1830,77
62;67;0,89362;1830,77
62;68;0,89362;1830,77
62;69;0,89362;1830,77
62;70;0,89362;1830,77
62;71;0,89362;1830,77
62;72;0,89362;1830,77
62;73;0,89362;1830,77
62;74;0,89362;1830,77
62;75;0,89362;1830,77
62;76;0,89362;1830,77
62;77;0,89362;1830,77
62;78;0,89362;1830,77
62;79;0,89362;1830,77
62;80;0,89362;1830,77
62;81;0,89362;1830,77
62;82;0,89362;1830,77
62;83;0,89362;1830,77
62;84;0,89362;1830,77
62;85;0,89362;1830,77
62;86;0,89362;1830,77
62;87;0,89362;1830,77
62;88;0,89362;1830,77
62;89;0,89362;1830,77
62;90;0,89362;1830,77
62;91;0,89362;1830,77
62;92;0,95745;2417,55
62;93;0,95745;2417,55
62;103;0,7234;733,17
62;104;0,7234;733,17
62;107;0,70213;1618,46
62;108;0,70213;1618,46
62;109;0,70213;1618,46
62;110;0,70213;1618,46
62;111;0,70213;1618,46
62;112;0,70213;1618,46
62;113;0,70213;1618,46
62;114;0,70213;1618,46
62;115;0,70213;1618,46
62;116;0,70213;1618,46
62;117;0,70213;1618,46
62;118;0,70213;1618,46
62;119;0,70213;1618,46
62;120;0,70213;1618,46
62;121;0,70213;1618,46
62;122;0,70213;1618,46
62;123;0,70213;1618,46
62;124;0,70213;1618,46
62;125;0,70213;1618,46
62;126;0,70213;1618,46
62;127;0,70213;1618,46
62;128;0,70213;1618,46
62;129;0,70213;1618,46
62;130;0,70213;1618,46
62;131;0,70213;1618,46
62;132;0,70213;1618,46
62;133;0,70213;1618,46
62;134;0,70213;1618,46
62;135;0,70213;1618,46
63;1;0,97872;1448,2
63;2;0,97872;1448,2
